gender,Name,Country,Birth,AwardYear,Category,Theme
male,Kurt Wüthrich,Switzerland,1938,2002,Chemistry,for his development of nuclear magnetic resonance spectroscopy for determining the three-dimensional structure of biological macromolecules in solution
male,Koichi Tanaka,Japan,1959,2002,Chemistry,for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules
male,Riccardo Giacconi,Italy,1931,2002,Physics,"for pioneering contributions to astrophysics, which have led to the discovery of cosmic X-ray sources"
male,Imre Kertész,Hungary,1929,2002,Literature,for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history
male,Raymond Davis Jr.,USA,1914,2002,Physics,"for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos"
male,Daniel Kahneman,British Mandate of Palestine,1934,2002,Economic Sciences,"for having integrated insights from psychological research into economic science, especially concerning human judgment and decision-making under uncertainty"
male,Sydney Brenner,South Africa,1927,2002,Physiology or Medicine,for their discoveries concerning genetic regulation of organ development and programmed cell death'
male,Masatoshi Koshiba,Japan,1926,2002,Physics,"for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos"
male,Vernon L. Smith,USA,1927,2002,Economic Sciences,"for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms"
male,Jimmy Carter,USA,1924,2002,Peace,"for his decades of untiring effort to find peaceful solutions to international conflicts, to advance democracy and human rights, and to promote economic and social development"
male,H. Robert Horvitz,USA,1947,2002,Physiology or Medicine,for their discoveries concerning genetic regulation of organ development and programmed cell death'
male,John E. Sulston,United Kingdom,1942,2002,Physiology or Medicine,for their discoveries concerning genetic regulation of organ development and programmed cell death'
male,Roderick MacKinnon,USA,1956,2003,Chemistry,for structural and mechanistic studies of ion channels
male,J. M. Coetzee,South Africa,1940,2003,Literature,who in innumerable guises portrays the surprising involvement of the outsider
male,Paul C. Lauterbur,USA,1929,2003,Physiology or Medicine,for their discoveries concerning magnetic resonance imaging
male,Clive W.J. Granger,United Kingdom,1934,2003,Economic Sciences,for methods of analyzing economic time series with common trends (cointegration)
male,Alexei Abrikosov,USSR,1928,2003,Physics,for pioneering contributions to the theory of superconductors and superfluids
male,Sir Peter Mansfield,United Kingdom,1933,2003,Physiology or Medicine,for their discoveries concerning magnetic resonance imaging
female,Shirin Ebadi,Iran,1947,2003,Peace,for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children
male,Anthony J. Leggett,United Kingdom,1938,2003,Physics,for pioneering contributions to the theory of superconductors and superfluids
male,Robert F. Engle III,USA,1942,2003,Economic Sciences,for methods of analyzing economic time series with time-varying volatility (ARCH)
male,Peter Agre,USA,1949,2003,Chemistry,for the discovery of water channels
male,Vitaly L. Ginzburg,Russia,1916,2003,Physics,for pioneering contributions to the theory of superconductors and superfluids
male,Finn E. Kydland,Norway,1943,2004,Economic Sciences,for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles
male,Frank Wilczek,USA,1951,2004,Physics,for the discovery of asymptotic freedom in the theory of the strong interaction
male,H. David Politzer,USA,1949,2004,Physics,for the discovery of asymptotic freedom in the theory of the strong interaction
male,Avram Hershko,Hungary,1937,2004,Chemistry,for the discovery of ubiquitin-mediated protein degradation
female,Linda B. Buck,USA,1947,2004,Physiology or Medicine,for their discoveries of odorant receptors and the organization of the olfactory system
male,Irwin Rose,USA,1926,2004,Chemistry,for the discovery of ubiquitin-mediated protein degradation
male,Aaron Ciechanover,British Protectorate of Palestine,1947,2004,Chemistry,for the discovery of ubiquitin-mediated protein degradation
male,David J. Gross,USA,1941,2004,Physics,for the discovery of asymptotic freedom in the theory of the strong interaction
female,Elfriede Jelinek,Austria,1946,2004,Literature,for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's clich&eacute;s and their subjugating power
male,Richard Axel,USA,1946,2004,Physiology or Medicine,for their discoveries of odorant receptors and the organization of the olfactory system
female,Wangari Maathai,Kenya,1940,2004,Peace,"for her contribution to sustainable development, democracy and peace"
male,Edward C. Prescott,USA,1940,2004,Economic Sciences,for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles
male,J. Robin Warren,Australia,1937,2005,Physiology or Medicine,for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease
male,Roy J. Glauber,USA,1925,2005,Physics,for his contribution to the quantum theory of optical coherence
male,Harold Pinter,United Kingdom,1930,2005,Literature,who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms
male,Mohamed ElBaradei,Egypt,1942,2005,Peace,for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way
male,Thomas C. Schelling,USA,1921,2005,Economic Sciences,for having enhanced our understanding of conflict and cooperation through game-theory analysis
male,John L. Hall,USA,1934,2005,Physics,"for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique"
male,Theodor W. Hänsch,Germany,1941,2005,Physics,"for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique"
male,Robert J. Aumann,Germany,1930,2005,Economic Sciences,for having enhanced our understanding of conflict and cooperation through game-theory analysis
male,Robert H. Grubbs,USA,1942,2005,Chemistry,for the development of the metathesis method in organic synthesis
male,Richard R. Schrock,USA,1945,2005,Chemistry,for the development of the metathesis method in organic synthesis
male,Yves Chauvin,Belgium,1930,2005,Chemistry,for the development of the metathesis method in organic synthesis
male,Barry J. Marshall,Australia,1951,2005,Physiology or Medicine,for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease
male,Muhammad Yunus,British India,1940,2006,Peace,for their efforts to create economic and social development from below
male,Roger D. Kornberg,USA,1947,2006,Chemistry,for his studies of the molecular basis of eukaryotic transcription
male,John C. Mather,USA,1946,2006,Physics,for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation
male,Craig C. Mello,USA,1960,2006,Physiology or Medicine,for their discovery of RNA interference - gene silencing by double-stranded RNA
male,Andrew Z. Fire,USA,1959,2006,Physiology or Medicine,for their discovery of RNA interference - gene silencing by double-stranded RNA
male,Orhan Pamuk,Turkey,1952,2006,Literature,who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures
male,Edmund S. Phelps,USA,1933,2006,Economic Sciences,for his analysis of intertemporal tradeoffs in macroeconomic policy
male,George F. Smoot,USA,1945,2006,Physics,for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation
male,Al Gore,USA,1948,2007,Peace,"for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change"
male,Peter Grünberg,Czechoslovakia,1939,2007,Physics,for the discovery of Giant Magnetoresistance
male,Albert Fert,France,1938,2007,Physics,for the discovery of Giant Magnetoresistance
male,Mario R. Capecchi,Italy,1937,2007,Physiology or Medicine,for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells
male,Roger B. Myerson,USA,1951,2007,Economic Sciences,for having laid the foundations of mechanism design theory
female,Doris Lessing,Persia,1919,2007,Literature,"that epicist of the female experience, who with scepticism, fire and visionary power has subjected a divided civilisation to scrutiny"
male,Leonid Hurwicz,Russia,1917,2007,Economic Sciences,for having laid the foundations of mechanism design theory
male,Eric S. Maskin,USA,1950,2007,Economic Sciences,for having laid the foundations of mechanism design theory
male,Sir Martin J. Evans,United Kingdom,1941,2007,Physiology or Medicine,for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells
male,Gerhard Ertl,Germany,1936,2007,Chemistry,for his studies of chemical processes on solid surfaces
male,Oliver Smithies,United Kingdom,1925,2007,Physiology or Medicine,for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells
male,Osamu Shimomura,Japan,1928,2008,Chemistry,"for the discovery and development of the green fluorescent protein, GFP"
male,Toshihide Maskawa,Japan,1940,2008,Physics,for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature
male,Luc Montagnier,France,1932,2008,Physiology or Medicine,for their discovery of human immunodeficiency virus
male,Yoichiro Nambu,Japan,1921,2008,Physics,for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics
male,Jean-Marie Gustave Le Clézio,France,1940,2008,Literature,"author of new departures, poetic adventure and sensual ecstasy, explorer of a humanity beyond and below the reigning civilization"
male,Martin Chalfie,USA,1947,2008,Chemistry,"for the discovery and development of the green fluorescent protein, GFP"
male,Harald zur Hausen,Germany,1936,2008,Physiology or Medicine,for his discovery of human papilloma viruses causing cervical cancer
male,Roger Y. Tsien,USA,1952,2008,Chemistry,"for the discovery and development of the green fluorescent protein, GFP"
male,Paul Krugman,USA,1953,2008,Economic Sciences,for his analysis of trade patterns and location of economic activity
female,Françoise Barré-Sinoussi,France,1947,2008,Physiology or Medicine,for their discovery of human immunodeficiency virus
male,Martti Ahtisaari,Finland,1937,2008,Peace,"for his important efforts, on several continents and over more than three decades, to resolve international conflicts"
male,Makoto Kobayashi,Japan,1944,2008,Physics,for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature
male,Charles K. Kao,China,1933,2009,Physics,for groundbreaking achievements concerning the transmission of light in fibers for optical communication
female,Carol W. Greider,USA,1961,2009,Physiology or Medicine,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase
female,Elizabeth H. Blackburn,Australia,1948,2009,Physiology or Medicine,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase
female,Herta Müller,Romania,1953,2009,Literature,"who, with the concentration of poetry and the frankness of prose, depicts the landscape of the dispossessed"
female,Elinor Ostrom,USA,1933,2009,Economic Sciences,"for her analysis of economic governance, especially the commons"
male,Thomas A. Steitz,USA,1940,2009,Chemistry,for studies of the structure and function of the ribosome
male,Barack H. Obama,USA,1961,2009,Peace,for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples
male,George E. Smith,USA,1930,2009,Physics,for the invention of an imaging semiconductor circuit - the CCD sensor
male,Willard S. Boyle,Canada,1924,2009,Physics,for the invention of an imaging semiconductor circuit - the CCD sensor
male,Venkatraman Ramakrishnan,India,1952,2009,Chemistry,for studies of the structure and function of the ribosome
female,Ada E. Yonath,British Mandate of Palestine,1939,2009,Chemistry,for studies of the structure and function of the ribosome
male,Oliver E. Williamson,USA,1932,2009,Economic Sciences,"for his analysis of economic governance, especially the boundaries of the firm"
male,Jack W. Szostak,United Kingdom,1952,2009,Physiology or Medicine,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase
male,Richard F. Heck,USA,1931,2010,Chemistry,for palladium-catalyzed cross couplings in organic synthesis
male,Andre Geim,Russia,1958,2010,Physics,for groundbreaking experiments regarding the two-dimensional material graphene
male,Dale T. Mortensen,USA,1939,2010,Economic Sciences,for their analysis of markets with search frictions
male,Konstantin Novoselov,Russia,1974,2010,Physics,for groundbreaking experiments regarding the two-dimensional material graphene
male,Robert G. Edwards,United Kingdom,1925,2010,Physiology or Medicine,for the development of in vitro fertilization
male,Akira Suzuki,Japan,1930,2010,Chemistry,for palladium-catalyzed cross couplings in organic synthesis
male,Peter A. Diamond,USA,1940,2010,Economic Sciences,for their analysis of markets with search frictions
male,Liu Xiaobo,China,1955,2010,Peace,for his long and non-violent struggle for fundamental human rights in China
male,Mario Vargas Llosa,Peru,1936,2010,Literature,"for his cartography of structures of power and his trenchant images of the individual's resistance, revolt, and defeat"
male,Ei-ichi Negishi,China,1935,2010,Chemistry,for palladium-catalyzed cross couplings in organic synthesis
male,Christopher A. Pissarides,Cyprus,1948,2010,Economic Sciences,for their analysis of markets with search frictions
female,Leymah Gbowee,Liberia,1972,2011,Peace,for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work
male,Ralph M. Steinman,Canada,1943,2011,Physiology or Medicine,for his discovery of the dendritic cell and its role in adaptive immunity
male,Brian P. Schmidt,USA,1967,2011,Physics,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae
female,Ellen Johnson Sirleaf,Liberia,1938,2011,Peace,for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work
male,Bruce A. Beutler,USA,1957,2011,Physiology or Medicine,for their discoveries concerning the activation of innate immunity
female,Tawakkol Karman,Yemen,1979,2011,Peace,for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work
male,Jules A. Hoffmann,Luxembourg,1941,2011,Physiology or Medicine,for their discoveries concerning the activation of innate immunity
male,Saul Perlmutter,USA,1959,2011,Physics,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae
male,Adam G. Riess,USA,1969,2011,Physics,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae
male,Christopher A. Sims,USA,1942,2011,Economic Sciences,for their empirical research on cause and effect in the macroeconomy
male,Thomas J. Sargent,USA,1943,2011,Economic Sciences,for their empirical research on cause and effect in the macroeconomy
male,Dan Shechtman,British Mandate of Palestine,1941,2011,Chemistry,for the discovery of quasicrystals
male,Tomas Tranströmer,Sweden,1931,2011,Literature,"because, through his condensed, translucent images, he gives us fresh access to reality"
male,Shinya Yamanaka,Japan,1962,2012,Physiology or Medicine,for the discovery that mature cells can be reprogrammed to become pluripotent
male,Alvin E. Roth,USA,1951,2012,Economic Sciences,for the theory of stable allocations and the practice of market design
male,Sir John B. Gurdon,United Kingdom,1933,2012,Physiology or Medicine,for the discovery that mature cells can be reprogrammed to become pluripotent
male,Lloyd S. Shapley,USA,1923,2012,Economic Sciences,for the theory of stable allocations and the practice of market design
male,Brian Kobilka,USA,1955,2012,Chemistry,for studies of G-protein-coupled receptors
male,David J. Wineland,USA,1944,2012,Physics,for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems
male,Robert J. Lefkowitz,USA,1943,2012,Chemistry,for studies of G-protein-coupled receptors
male,Mo Yan,China,1955,2012,Literature,"who with hallucinatory realism merges folk tales, history and the contemporary"
male,Serge Haroche,Morocco,1944,2012,Physics,for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems
male,Eugene F. Fama,USA,1939,2013,Economic Sciences,for their empirical analysis of asset prices
male,Martin Karplus,Austria,1930,2013,Chemistry,for the development of multiscale models for complex chemical systems
male,Randy W. Schekman,USA,1948,2013,Physiology or Medicine,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells"
female,Alice Munro,Canada,1931,2013,Literature,master of the contemporary short story
male,Thomas C. Südhof,Germany,1955,2013,Physiology or Medicine,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells"
male,Lars Peter Hansen,USA,1952,2013,Economic Sciences,for their empirical analysis of asset prices
male,Arieh Warshel,British Mandate of Palestine,1940,2013,Chemistry,for the development of multiscale models for complex chemical systems
male,Peter Higgs,United Kingdom,1929,2013,Physics,"for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles, and which recently was confirmed through the discovery of the predicted fundamental particle, by the ATLAS and CMS experiments at CERN's Large Hadron Collider"
male,François Englert,Belgium,1932,2013,Physics,"for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles, and which recently was confirmed through the discovery of the predicted fundamental particle, by the ATLAS and CMS experiments at CERN's Large Hadron Collider"
male,Michael Levitt,South Africa,1947,2013,Chemistry,for the development of multiscale models for complex chemical systems
male,Robert J. Shiller,USA,1946,2013,Economic Sciences,for their empirical analysis of asset prices
male,James E. Rothman,USA,1950,2013,Physiology or Medicine,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells"
female,May-Britt Moser,Norway,1963,2014,Physiology or Medicine,for their discoveries of cells that constitute a positioning system in the brain
female,Malala Yousafzai,Pakistan,1997,2014,Peace,for their struggle against the suppression of children and young people and for the right of all children to education
male,Patrick Modiano,France,1945,2014,Literature,"for the art of memory with which he has evoked the most ungraspable human destinies and
uncovered the life-world of the occupation"
male,Edvard I. Moser,Norway,1962,2014,Physiology or Medicine,for their discoveries of cells that constitute a positioning system in the brain
male,Eric Betzig,USA,1960,2014,Chemistry,for the development of super-resolved fluorescence microscopy
male,William E. Moerner,USA,1953,2014,Chemistry,for the development of super-resolved fluorescence microscopy
male,John O'Keefe,USA,1939,2014,Physiology or Medicine,for their discoveries of cells that constitute a positioning system in the brain
male,Kailash Satyarthi,India,1954,2014,Peace,for their struggle against the suppression of children and young people and for the right of all children to education
male,Stefan W. Hell,Romania,1962,2014,Chemistry,for the development of super-resolved fluorescence microscopy
male,Isamu Akasaki,Japan,1929,2014,Physics,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources
male,Shuji Nakamura,Japan,1954,2014,Physics,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources
male,Hiroshi Amano,Japan,1960,2014,Physics,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources
male,Jean Tirole,France,1953,2014,Economic Sciences,for his analysis of market power and regulation
male,Aziz Sancar,Turkey,1946,2015,Chemistry,for mechanistic studies of DNA repair
male,Angus Deaton,Scotland,1945,2015,Economic Sciences,"for his analysis of consumption, poverty, and welfare"
male,Arthur B. McDonald,Canada,1943,2015,Physics,"for the discovery of neutrino oscillations, which shows that neutrinos have mass"
female,Tu Youyou,China,1930,2015,Physiology or Medicine,for her discoveries concerning a novel therapy against Malaria
male,Takaaki Kajita,Japan,1959,2015,Physics,"for the discovery of neutrino oscillations, which shows that neutrinos have mass"
male,William C. Campbell,Ireland,1930,2015,Physiology or Medicine,for their discoveries concerning a novel therapy against infections caused by roundworm parasites
male,Paul Modrich,USA,1946,2015,Chemistry,for mechanistic studies of DNA repair
female,Svetlana Alexievich,Ukraine,1948,2015,Literature,"for her polyphonic writings, a monument to suffering and courage in our time"
male,Satoshi Ōmura,Japan,1935,2015,Physiology or Medicine,for their discoveries concerning a novel therapy against infections caused by roundworm parasites
male,Tomas Lindahl,Sweden,1938,2015,Chemistry,for mechanistic studies of DNA repair
male,Oliver Hart,United Kingdom,1948,2016,Economic Sciences,for their contributions to contract theory
male,Yoshinori Ohsumi,Japan,1945,2016,Physiology or Medicine,for his discoveries of mechanisms for autophagy
male,J. Michael Kosterlitz,United Kingdom,1943,2016,Physics,for theoretical discoveries of topological phase transitions and topological phases of matter
male,Jean-Pierre Sauvage,France,1944,2016,Chemistry,for the design and synthesis of molecular machines
male,David J. Thouless,United Kingdom,1934,2016,Physics,for theoretical discoveries of topological phase transitions and topological phases of matter
male,Bengt Holmström,Finland,1949,2016,Economic Sciences,for their contributions to contract theory
male,Bernard L. Feringa,the Netherlands,1951,2016,Chemistry,for the design and synthesis of molecular machines
male,Bob Dylan,USA,1941,2016,Literature,for having created new poetic expressions within the great American song tradition
male,Juan Manuel Santos,Colombia,1951,2016,Peace,for his resolute efforts to bring the country's more than 50-year-long civil war to an end
male,F. Duncan M. Haldane,United Kingdom,1951,2016,Physics,for theoretical discoveries of topological phase transitions and topological phases of matter
male,Sir J. Fraser Stoddart,United Kingdom,1942,2016,Chemistry,for the design and synthesis of molecular machines
male,Joachim Frank,Germany,1940,2017,Chemistry,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution
male,Richard Henderson,Scotland,1945,2017,Chemistry,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution
male,Barry C. Barish,USA,1936,2017,Physics,for decisive contributions to the LIGO detector and the observation of gravitational waves
male,Jacques Dubochet,Switzerland,1942,2017,Chemistry,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution
male,Kip S. Thorne,USA,1940,2017,Physics,for decisive contributions to the LIGO detector and the observation of gravitational waves
male,Rainer Weiss,Germany,1932,2017,Physics,for decisive contributions to the LIGO detector and the observation of gravitational waves
male,Kazuo Ishiguro,Japan,1954,2017,Literature,"who, in novels of great emotional force, has uncovered the abyss beneath our illusory sense of connection with the world"
male,Michael Rosbash,USA,1944,2017,Physiology or Medicine,for their discoveries of molecular mechanisms controlling the circadian rhythm
male,Jeffrey C. Hall,USA,1945,2017,Physiology or Medicine,for their discoveries of molecular mechanisms controlling the circadian rhythm
male,Michael W. Young,USA,1949,2017,Physiology or Medicine,for their discoveries of molecular mechanisms controlling the circadian rhythm
male,Richard H. Thaler,USA,1945,2017,Economic Sciences,for his contributions to behavioural economics
male,William D. Nordhaus,USA,1941,2018,Economic Sciences,for integrating climate change into long-run macroeconomic analysis
male,Arthur Ashkin,USA,1922,2018,Physics,for the optical tweezers and their application to biological systems
male,Paul M. Romer,USA,1955,2018,Economic Sciences,for integrating technological innovations into long-run macroeconomic analysis
female,Frances H. Arnold,USA,1956,2018,Chemistry,for the directed evolution of enzymes
male,James P. Allison,USA,1948,2018,Physiology or Medicine,for their discovery of cancer therapy by inhibition of negative immune regulation
female,Olga Tokarczuk,Poland,1962,2018,Literature,for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life
male,Denis Mukwege,Belgian Congo,1955,2018,Peace,for their efforts to end the use of sexual violence as a weapon of war and armed conflict
male,Gérard Mourou,France,1944,2018,Physics,"for their method of generating high-intensity, ultra-short optical pulses"
male,George P. Smith,USA,1941,2018,Chemistry,for the phage display of peptides and antibodies
female,Donna Strickland,Canada,1959,2018,Physics,"for their method of generating high-intensity, ultra-short optical pulses"
male,Sir Gregory P. Winter,United Kingdom,1951,2018,Chemistry,for the phage display of peptides and antibodies
male,Tasuku Honjo,Japan,1942,2018,Physiology or Medicine,for their discovery of cancer therapy by inhibition of negative immune regulation
female,Nadia Murad,Iraq,1993,2018,Peace,for their efforts to end the use of sexual violence as a weapon of war and armed conflict
male,Michael Kremer,USA,1964,2019,Economic Sciences,for their experimental approach to alleviating global poverty
male,Gregg L. Semenza,USA,1956,2019,Physiology or Medicine,for their discoveries of how cells sense and adapt to oxygen availability
male,William G. Kaelin Jr,USA,1957,2019,Physiology or Medicine,for their discoveries of how cells sense and adapt to oxygen availability
male,Sir Peter J. Ratcliffe,United Kingdom,1954,2019,Physiology or Medicine,for their discoveries of how cells sense and adapt to oxygen availability
female,Esther Duflo,France,1972,2019,Economic Sciences,for their experimental approach to alleviating global poverty
male,Michel Mayor,Switzerland,1942,2019,Physics,for the discovery of an exoplanet orbiting a solar-type star
male,John B. Goodenough,Germany,1922,2019,Chemistry,for the development of lithium-ion batteries
male,M. Stanley Whittingham,United Kingdom,1941,2019,Chemistry,for the development of lithium-ion batteries
male,Abiy Ahmed Ali,Ethiopia,1976,2019,Peace,"for his efforts to achieve peace and international cooperation, and in particular for his decisive initiative to resolve the border conflict with neighbouring Eritrea"
male,Abhijit Banerjee,India,1961,2019,Economic Sciences,for their experimental approach to alleviating global poverty
male,Didier Queloz,Switzerland,1966,2019,Physics,for the discovery of an exoplanet orbiting a solar-type star
male,Peter Handke,Austria,1942,2019,Literature,for an influential work that with linguistic ingenuity has explored the periphery and the specificity of human experience
male,Akira Yoshino,Japan,1948,2019,Chemistry,for the development of lithium-ion batteries
male,James Peebles,Canada,1935,2019,Physics,for theoretical discoveries in physical cosmology
female,Jennifer A. Doudna,USA,1964,2020,Chemistry,for the development of a method for genome editing
female,Louise Glück,USA,1943,2020,Literature,for her unmistakable poetic voice that with austere beauty makes individual existence universal
male,Charles M. Rice,USA,1952,2020,Physiology or Medicine,for the discovery of Hepatitis C virus
female,Andrea Ghez,USA,1965,2020,Physics,for the discovery of a supermassive compact object at the centre of our galaxy
male,Roger Penrose,United Kingdom,1931,2020,Physics,for the discovery that black hole formation is a robust prediction of the general theory of relativity
male,Michael Houghton,United Kingdom,1949,2020,Physiology or Medicine,for the discovery of Hepatitis C virus
male,Harvey J. Alter,USA,1935,2020,Physiology or Medicine,for the discovery of Hepatitis C virus
female,Emmanuelle Charpentier,France,1968,2020,Chemistry,for the development of a method for genome editing
male,Paul R. Milgrom,USA,1948,2020,Economic Sciences,for improvements to auction theory and inventions of new auction formats
male,Reinhard Genzel,Germany,1952,2020,Physics,for the discovery of a supermassive compact object at the centre of our galaxy
male,Robert B. Wilson,USA,1937,2020,Economic Sciences,for improvements to auction theory and inventions of new auction formats
female,Maria Ressa,Philippines,1963,2021,Peace,"for their efforts to safeguard freedom of expression, which is a precondition for democracy and lasting peace"
male,Abdulrazak Gurnah,,1948,2021,Literature,for his uncompromising and compassionate penetration of the effects of colonialism and the fate of the refugee in the gulf between cultures and continents
male,David Card,Canada,1956,2021,Economic Sciences,for his empirical contributions to labour economics
male,Joshua D. Angrist,USA,1960,2021,Economic Sciences,for their methodological contributions to the analysis of causal relationships
male,David Julius,USA,1955,2021,Physiology or Medicine,for their discoveries of receptors for temperature and touch
male,David W.C. MacMillan,United Kingdom,1968,2021,Chemistry,for the development of asymmetric organocatalysis
male,Dmitry Muratov,USSR,1961,2021,Peace,"for their efforts to safeguard freedom of expression, which is a precondition for democracy and lasting peace"
male,Syukuro Manabe,Japan,1931,2021,Physics,"for the physical modelling of Earth’s climate, quantifying variability and reliably predicting global warming"
male,Benjamin List,Germany,1968,2021,Chemistry,for the development of asymmetric organocatalysis
male,Klaus Hasselmann,Germany,1931,2021,Physics,"for the physical modelling of Earth’s climate, quantifying variability and reliably predicting global warming"
male,Guido W. Imbens,the Netherlands,1963,2021,Economic Sciences,for their methodological contributions to the analysis of causal relationships
male,Giorgio Parisi,Italy,1948,2021,Physics,for the discovery of the interplay of disorder and fluctuations in physical systems from atomic to planetary scales
male,Ardem Patapoutian,Lebanon,1967,2021,Physiology or Medicine,for their discoveries of receptors for temperature and touch
male,Ben Bernanke,USA,1953,2022,Economic Sciences,for research on banks and financial crises
male,Svante Pääbo,Sweden,1955,2022,Physiology or Medicine,for his discoveries concerning the genomes of extinct hominins and human evolution
male,Philip Dybvig,USA,1955,2022,Economic Sciences,for research on banks and financial crises
male,Anton Zeilinger,Austria,1945,2022,Physics,"for experiments with entangled photons, establishing the violation of Bell inequalities and  pioneering quantum information science"
male,Douglas Diamond,USA,1953,2022,Economic Sciences,for research on banks and financial crises
male,Ales Bialiatski,Russia,1962,2022,Peace,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy."
female,Annie Ernaux,France,1940,2022,Literature,"for the courage and clinical acuity with which she uncovers the roots, estrangements and  collective restraints of personal memory"
female,Carolyn Bertozzi,USA,1966,2022,Chemistry,for the development of click chemistry and bioorthogonal chemistry
male,John Clauser,USA,1942,2022,Physics,"for experiments with entangled photons, establishing the violation of Bell inequalities and  pioneering quantum information science"
male,Alain Aspect,France,1947,2022,Physics,"for experiments with entangled photons, establishing the violation of Bell inequalities and  pioneering quantum information science"
male,Morten Meldal,Denmark,1954,2022,Chemistry,for the development of click chemistry and bioorthogonal chemistry
